studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,max_area,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone
116,NA,Montfalcone et al.,Diano Marina (DM),2006,NA,391.8393739,ha,21.5m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,417.9281651,391.8393739,417.9281651,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",43.90688,8.086383,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Diano Marina (DM),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Laigueglia (LA),1990,NA,274.5865581,ha,17.6m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,274.5865581,137.8286965,274.5865581,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",43.977533,8.162394,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Laigueglia (LA),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Laigueglia (LA),1991,NA,0,ha,17.6m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,274.5865581,137.8286965,274.5865581,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",43.977533,8.162394,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Laigueglia (LA),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Laigueglia (LA),2006,NA,137.8286965,ha,17.6m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,274.5865581,137.8286965,274.5865581,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",43.977533,8.162394,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Laigueglia (LA),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Isola Gallinara (GA),1990,NA,158.9073664,ha,14.3m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,158.9073664,97.98388434,158.9073664,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.02535,8.22613,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Isola Gallinara (GA),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Isola Gallinara (GA),1991,NA,17.65254361,ha,14.3m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,158.9073664,97.98388434,158.9073664,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.02535,8.22613,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Isola Gallinara (GA),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Isola Gallinara (GA),2006,NA,97.98388434,ha,14.3m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,158.9073664,97.98388434,158.9073664,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.02535,8.22613,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Isola Gallinara (GA),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Albenga - Loano (AL),1990,NA,385.2362196,ha,18.9m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,385.2362196,359.7421642,385.2362196,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.12857,8.26629,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Albenga - Loano (AL),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Albenga - Loano (AL),1991,NA,336.2948136,ha,18.9m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,385.2362196,359.7421642,385.2362196,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.12857,8.26629,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Albenga - Loano (AL),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Albenga - Loano (AL),2006,NA,359.7421642,ha,18.9m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,385.2362196,359.7421642,385.2362196,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.12857,8.26629,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Albenga - Loano (AL),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Pietra Ligure (PL),1990,NA,75.92012021,ha,10.4m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,75.92012021,13.31365852,75.92012021,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.14723,8.287208,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Pietra Ligure (PL),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Pietra Ligure (PL),1991,NA,38.21010941,ha,10.4m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,75.92012021,13.31365852,75.92012021,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.14723,8.287208,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Pietra Ligure (PL),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Pietra Ligure (PL),2006,NA,13.31365852,ha,10.4m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,75.92012021,13.31365852,75.92012021,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.14723,8.287208,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Pietra Ligure (PL),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Noli - Spotorno (NS),1990,NA,38.19864467,ha,21.5m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,38.19864467,28.25546308,38.19864467,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.229313,8.4247861,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Noli - Spotorno (NS),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Noli - Spotorno (NS),1991,NA,0,ha,21.5m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,38.19864467,28.25546308,38.19864467,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.229313,8.4247861,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Noli - Spotorno (NS),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Noli - Spotorno (NS),2006,NA,28.25546308,ha,21.5m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,38.19864467,28.25546308,38.19864467,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.229313,8.4247861,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Noli - Spotorno (NS),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
116,NA,Montfalcone et al.,Isola di Bergeggi (BE),1990,NA,83.46441532,ha,22.9m; subtidal,"Side scan sonar, GIS",NA,subtidal,1990,2006,16,3,83.46441532,43.19726763,83.46441532,2014,Aquatic botany,"Reprint of ""Evaluating change in seagrass meadows: A time-framed comparison of Side Scan Sonar maps""",44.23413,8.444797,posidonia oceanica,posidonia oceanica,P,P,P,P,P,"Discrepances between table 1 1990 values and figure 2 1990 values. To keep consistent, I just took all values from figure 2. Included P. oceanic and mosaic (live/dead P. oceanica) values in data extraction, omitted dead matte category. More of a methodology paper then a attribution.",none,descriptive,negative,NA,coastal development,descriptive - in text mention in discussion - no measures taken for study sites.,NA,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development,"acoustics/sonar, ground mapping",FALSE,116_Isola di Bergeggi (BE),116,no,Italy,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate
