studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone,absolute_change,lat_zone2,lh,study_site_grouping,min_area,max_area,ten_percent,plus_10,log_area,max_plus_0.1,decade,decade_time_points,num_unique_years,bioregion
284,NA,Young et al.,Yaquina Estuary,2007,July,140.7,ha,"intertidal, subtidal, 3m","digital aerial orthophotography, ground surveys",NA,mixed,1998,2007,9,2,111.7,140.7,2008,Journal of Spatial Science,Monitoring the expanding distribution of non-indigenus dwarf eelgrass zostera japonica in a pacific northwest USA estuary using high resolution ditigal aerial orthophotography,44.61277778,-124.0208333,"zostera marina, zostera japonica","zostera marina, zostera japonica",CO-CO,O-O,CO,CO,O,Data values from table 5. Paper mainly focusing on the extension of z.japonica into z.marina. Doesn't link expansion to any primary driver.,none,none,NA,NA,NA,NA,NA,NA,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,aerial photography,FALSE,284_Yaquina Estuary,Yaquina Estuary,yes,United States - Pacific,"Oregon, Washington, Vancouver Coast and Shelf",10,Cold Temperate Northeast Pacific,Temperate Northern Pacific,57,Temperate,28.999999999999986,Temperate,O,Yaquina Estuary284,111.7,140.7,11.170000000000002,151.87,5.023024891742178,151.87,2000,1,2,Temperate North Pacific
286,NA,Godet et al.,Chausey Archipelago,1924,NA,763,ha,"intertidal, subtidal","aerial photography, GIS",NA,mixed,1924,2002,78,5,763,343.2,2008,Diseases of Aquatic Organisms,Before and after wasting disease in common eelgrass: Zostera marina along the French Atlantic coasts: a general overview and first accurate mapping,48.883326,-1.822838,zostera marina,zostera marina,CO,O,CO,CO,O,"Data values calculated from figure 3 and include both the intertidal and subtidal areas. Wasting diease believe to of caused  dieoffs, with recolonization now occuring.",decrease then increase,"visual, descriptive",negative,NA,wasting disease,"visual, before after comparisons",NA,NA,NA,NA,other,FALSE,FALSE,TRUE,TRUE,FALSE,wasting disease,aerial photography,FALSE,286_Chausey Archipelago,286,no,France,Celtic Seas,2,Northern European Seas,Temperate Northern Atlantic,26,Temperate,-419.8,Temperate,O,286286,60.4,763,6.04,769.04,6.645142983757561,769.04,1920,1,5,Temperate North Atlantic East
286,NA,Godet et al.,Chausey Archipelago,1953,NA,60.4,ha,"intertidal, subtidal","aerial photography, GIS",NA,mixed,1924,2002,78,5,763,343.2,2008,Diseases of Aquatic Organisms,Before and after wasting disease in common eelgrass: Zostera marina along the French Atlantic coasts: a general overview and first accurate mapping,48.883326,-1.822838,zostera marina,zostera marina,CO,O,CO,CO,O,"Data values calculated from figure 3 and include both the intertidal and subtidal areas. Wasting diease believe to of caused  dieoffs, with recolonization now occuring.",decrease then increase,"visual, descriptive",negative,NA,wasting disease,"visual, before after comparisons",NA,NA,NA,NA,other,FALSE,FALSE,TRUE,TRUE,FALSE,wasting disease,aerial photography,FALSE,286_Chausey Archipelago,286,no,France,Celtic Seas,2,Northern European Seas,Temperate Northern Atlantic,26,Temperate,-419.8,Temperate,O,286286,60.4,763,6.04,66.44,4.196299284745094,769.04,1950,1,5,Temperate North Atlantic East
286,NA,Godet et al.,Chausey Archipelago,1982,NA,163.8,ha,"intertidal, subtidal","aerial photography, GIS",NA,mixed,1924,2002,78,5,763,343.2,2008,Diseases of Aquatic Organisms,Before and after wasting disease in common eelgrass: Zostera marina along the French Atlantic coasts: a general overview and first accurate mapping,48.883326,-1.822838,zostera marina,zostera marina,CO,O,CO,CO,O,"Data values calculated from figure 3 and include both the intertidal and subtidal areas. Wasting diease believe to of caused  dieoffs, with recolonization now occuring.",decrease then increase,"visual, descriptive",negative,NA,wasting disease,"visual, before after comparisons",NA,NA,NA,NA,other,FALSE,FALSE,TRUE,TRUE,FALSE,wasting disease,aerial photography,FALSE,286_Chausey Archipelago,286,no,France,Celtic Seas,2,Northern European Seas,Temperate Northern Atlantic,26,Temperate,-419.8,Temperate,O,286286,60.4,763,6.04,169.84,5.134856817395001,769.04,1980,1,5,Temperate North Atlantic East
286,NA,Godet et al.,Chausey Archipelago,1992,NA,178.6,ha,"intertidal, subtidal","aerial photography, GIS",NA,mixed,1924,2002,78,5,763,343.2,2008,Diseases of Aquatic Organisms,Before and after wasting disease in common eelgrass: Zostera marina along the French Atlantic coasts: a general overview and first accurate mapping,48.883326,-1.822838,zostera marina,zostera marina,CO,O,CO,CO,O,"Data values calculated from figure 3 and include both the intertidal and subtidal areas. Wasting diease believe to of caused  dieoffs, with recolonization now occuring.",decrease then increase,"visual, descriptive",negative,NA,wasting disease,"visual, before after comparisons",NA,NA,NA,NA,other,FALSE,FALSE,TRUE,TRUE,FALSE,wasting disease,aerial photography,FALSE,286_Chausey Archipelago,286,no,France,Celtic Seas,2,Northern European Seas,Temperate Northern Atlantic,26,Temperate,-419.8,Temperate,O,286286,60.4,763,6.04,184.64,5.218407983319735,769.04,1990,1,5,Temperate North Atlantic East
286,NA,Godet et al.,Chausey Archipelago,2002,NA,343.2,ha,"intertidal, subtidal","aerial photography, GIS",NA,mixed,1924,2002,78,5,763,343.2,2008,Diseases of Aquatic Organisms,Before and after wasting disease in common eelgrass: Zostera marina along the French Atlantic coasts: a general overview and first accurate mapping,48.883326,-1.822838,zostera marina,zostera marina,CO,O,CO,CO,O,"Data values calculated from figure 3 and include both the intertidal and subtidal areas. Wasting diease believe to of caused  dieoffs, with recolonization now occuring.",decrease then increase,"visual, descriptive",negative,NA,wasting disease,"visual, before after comparisons",NA,NA,NA,NA,other,FALSE,FALSE,TRUE,TRUE,FALSE,wasting disease,aerial photography,FALSE,286_Chausey Archipelago,286,no,France,Celtic Seas,2,Northern European Seas,Temperate Northern Atlantic,26,Temperate,-419.8,Temperate,O,286286,60.4,763,6.04,349.24,5.855759364942607,769.04,2000,1,5,Temperate North Atlantic East
205,NA,Arellano-Mendez,Bahia de la Ascension,1988,December,74668.72,ha,"intertidal, subtidal","Landsat ETM+, ground truthing",NA,mixed,1988,2007,19,6,74668.72,71506.69,2011,Revista de Biología Tropical,Hurricane impact on Thalassia testudinunm (Hydrocharitaceae) beds in the Mexican Caribbean.,19.650091,-87.593534,thalassia testudinum,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima",P,P,P,P,P,"Total areas were calculated for each year, across seagrass density classes and sections in the bay (primary, secondary, tertiary - which seem to be based on dominance/occurrence of thalassia anyway). I am also very confident that there are typos for the years of imagery in the tables and results text. The images were described as being taken a few months after the hurricanes which occurred in 1988 and 1995, NOT 1986 and 1993",none,"visual, descriptive",negative,NA,hurricanes,visual - compare after hurricane with years without hurricanes,no (limited development near the bay),NA,NA,NA,none,FALSE,FALSE,TRUE,TRUE,FALSE,storms,satellite,FALSE,205_Bahia de la Ascension,205,no,Mexico,Western Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,68,Tropical,-3162.029999999999,Tropical,P,205205,68944.92,74668.72,6894.492,81563.212,11.309133605962963,81563.212,1980,1,6,Tropical Atlantic
205,NA,Arellano-Mendez,Bahia de la Ascension,1995,November,68944.92,ha,"intertidal, subtidal","Landsat ETM+, ground truthing",NA,mixed,1988,2007,19,6,74668.72,71506.69,2011,Revista de Biología Tropical,Hurricane impact on Thalassia testudinunm (Hydrocharitaceae) beds in the Mexican Caribbean.,19.650091,-87.593534,thalassia testudinum,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima",P,P,P,P,P,"Total areas were calculated for each year, across seagrass density classes and sections in the bay (primary, secondary, tertiary - which seem to be based on dominance/occurrence of thalassia anyway). I am also very confident that there are typos for the years of imagery in the tables and results text. The images were described as being taken a few months after the hurricanes which occurred in 1988 and 1995, NOT 1986 and 1993",none,"visual, descriptive",negative,NA,hurricanes,visual - compare after hurricane with years without hurricanes,no (limited development near the bay),NA,NA,NA,none,FALSE,FALSE,TRUE,TRUE,FALSE,storms,satellite,FALSE,205_Bahia de la Ascension,205,no,Mexico,Western Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,68,Tropical,-3162.029999999999,Tropical,P,205205,68944.92,74668.72,6894.492,75839.412,11.236373383734291,81563.212,1990,1,6,Tropical Atlantic
205,NA,Arellano-Mendez,Bahia de la Ascension,2001,April,70997.7,ha,"intertidal, subtidal","Landsat ETM+, ground truthing",NA,mixed,1988,2007,19,6,74668.72,71506.69,2011,Revista de Biología Tropical,Hurricane impact on Thalassia testudinunm (Hydrocharitaceae) beds in the Mexican Caribbean.,19.650091,-87.593534,thalassia testudinum,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima",P,P,P,P,P,"Total areas were calculated for each year, across seagrass density classes and sections in the bay (primary, secondary, tertiary - which seem to be based on dominance/occurrence of thalassia anyway). I am also very confident that there are typos for the years of imagery in the tables and results text. The images were described as being taken a few months after the hurricanes which occurred in 1988 and 1995, NOT 1986 and 1993",none,"visual, descriptive",negative,NA,hurricanes,visual - compare after hurricane with years without hurricanes,no (limited development near the bay),NA,NA,NA,none,FALSE,FALSE,TRUE,TRUE,FALSE,storms,satellite,FALSE,205_Bahia de la Ascension,205,no,Mexico,Western Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,68,Tropical,-3162.029999999999,Tropical,P,205205,68944.92,74668.72,6894.492,77892.192,11.263080995769903,81563.212,2000,4,6,Tropical Atlantic
205,NA,Arellano-Mendez,Bahia de la Ascension,2003,April,71108.87,ha,"intertidal, subtidal","Landsat ETM+, ground truthing",NA,mixed,1988,2007,19,6,74668.72,71506.69,2011,Revista de Biología Tropical,Hurricane impact on Thalassia testudinunm (Hydrocharitaceae) beds in the Mexican Caribbean.,19.650091,-87.593534,thalassia testudinum,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima",P,P,P,P,P,"Total areas were calculated for each year, across seagrass density classes and sections in the bay (primary, secondary, tertiary - which seem to be based on dominance/occurrence of thalassia anyway). I am also very confident that there are typos for the years of imagery in the tables and results text. The images were described as being taken a few months after the hurricanes which occurred in 1988 and 1995, NOT 1986 and 1993",none,"visual, descriptive",negative,NA,hurricanes,visual - compare after hurricane with years without hurricanes,no (limited development near the bay),NA,NA,NA,none,FALSE,FALSE,TRUE,TRUE,FALSE,storms,satellite,FALSE,205_Bahia de la Ascension,205,no,Mexico,Western Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,68,Tropical,-3162.029999999999,Tropical,P,205205,68944.92,74668.72,6894.492,78003.362,11.264507207306943,81563.212,2000,4,6,Tropical Atlantic
205,NA,Arellano-Mendez,Bahia de la Ascension,2005,October,71434.05,ha,"intertidal, subtidal","Landsat ETM+, ground truthing",NA,mixed,1988,2007,19,6,74668.72,71506.69,2011,Revista de Biología Tropical,Hurricane impact on Thalassia testudinunm (Hydrocharitaceae) beds in the Mexican Caribbean.,19.650091,-87.593534,thalassia testudinum,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima",P,P,P,P,P,"Total areas were calculated for each year, across seagrass density classes and sections in the bay (primary, secondary, tertiary - which seem to be based on dominance/occurrence of thalassia anyway). I am also very confident that there are typos for the years of imagery in the tables and results text. The images were described as being taken a few months after the hurricanes which occurred in 1988 and 1995, NOT 1986 and 1993",none,"visual, descriptive",negative,NA,hurricanes,visual - compare after hurricane with years without hurricanes,no (limited development near the bay),NA,NA,NA,none,FALSE,FALSE,TRUE,TRUE,FALSE,storms,satellite,FALSE,205_Bahia de la Ascension,205,no,Mexico,Western Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,68,Tropical,-3162.029999999999,Tropical,P,205205,68944.92,74668.72,6894.492,78328.542,11.268667336630026,81563.212,2000,4,6,Tropical Atlantic
205,NA,Arellano-Mendez,Bahia de la Ascension,2007,December,71506.69,ha,"intertidal, subtidal","Landsat ETM+, ground truthing",NA,mixed,1988,2007,19,6,74668.72,71506.69,2011,Revista de Biología Tropical,Hurricane impact on Thalassia testudinunm (Hydrocharitaceae) beds in the Mexican Caribbean.,19.650091,-87.593534,thalassia testudinum,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima",P,P,P,P,P,"Total areas were calculated for each year, across seagrass density classes and sections in the bay (primary, secondary, tertiary - which seem to be based on dominance/occurrence of thalassia anyway). I am also very confident that there are typos for the years of imagery in the tables and results text. The images were described as being taken a few months after the hurricanes which occurred in 1988 and 1995, NOT 1986 and 1993",none,"visual, descriptive",negative,NA,hurricanes,visual - compare after hurricane with years without hurricanes,no (limited development near the bay),NA,NA,NA,none,FALSE,FALSE,TRUE,TRUE,FALSE,storms,satellite,FALSE,205_Bahia de la Ascension,205,no,Mexico,Western Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,68,Tropical,-3162.029999999999,Tropical,P,205205,68944.92,74668.72,6894.492,78401.182,11.269594282755461,81563.212,2000,4,6,Tropical Atlantic
288a,288,Diaz & Gomez,Cartagena Bay,1940,NA,1011,ha,NA,"historical description of bay characteristics from hydrographic surveys, aerial photography & Satellite imagery",NA,unspecified,1940,2001,61,5,1011,76,2003,Boletín de Investigaciones Marinas y Costeras - INVEMAR,Cambios históricos en la distribución y abundancia de praderas de pastos marinos en la bahía de Cartagena y a ́reas aledañas (Colombia). Bolet ́ın del Instituto de Investigaciones Marinas y Costeras,10.31194444,-75.54333333,thalassia testudinum,"thalassia testudinum, syringodium filiforme",P,P,P,P,P,Date ranges were given because of incomplete aerial photography from year to year within time periods,decrease,descriptive,NA,NA,"channel dredging - discharges of turbid freshwater and sediments, coastal development, eutrophication (sewage outfall)",NA,NA,NA,NA,NA,decrease,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, sedimentation); nutrients; sedimentation","aerial photography, satellite",FALSE,288a_Cartagena Bay,Cartagena Bay,yes,Colombia,Southwestern Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,67,Tropical,-935,Tropical,P,Cartagena Bay288a,76,1011,7.6000000000000005,1018.6,6.926184414450504,1018.6,1940,1,5,Tropical Atlantic
288a,288,Diaz & Gomez,Cartagena Bay,1954,NA,375,ha,NA,aerial photography & Satellite imagery,NA,unspecified,1940,2001,61,5,1011,76,2003,Boletín de Investigaciones Marinas y Costeras - INVEMAR,Cambios históricos en la distribución y abundancia de praderas de pastos marinos en la bahía de Cartagena y a ́reas aledañas (Colombia). Bolet ́ın del Instituto de Investigaciones Marinas y Costeras,10.31194444,-75.54333333,thalassia testudinum,"thalassia testudinum, syringodium filiforme",P,P,P,P,P,Date ranges were given because of incomplete aerial photography from year to year within time periods,decrease,descriptive,NA,NA,"channel dredging - discharges of turbid freshwater and sediments, coastal development, eutrophication (sewage outfall)",NA,NA,NA,NA,NA,decrease,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, sedimentation); nutrients; sedimentation","aerial photography, satellite",FALSE,288a_Cartagena Bay,Cartagena Bay,yes,Colombia,Southwestern Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,67,Tropical,-935,Tropical,P,Cartagena Bay288a,76,1011,7.6000000000000005,382.6,5.946990057006152,1018.6,1950,1,5,Tropical Atlantic
288a,288,Diaz & Gomez,Cartagena Bay,1966,NA,233,ha,NA,aerial photography & Satellite imagery,NA,unspecified,1940,2001,61,5,1011,76,2003,Boletín de Investigaciones Marinas y Costeras - INVEMAR,Cambios históricos en la distribución y abundancia de praderas de pastos marinos en la bahía de Cartagena y a ́reas aledañas (Colombia). Bolet ́ın del Instituto de Investigaciones Marinas y Costeras,10.31194444,-75.54333333,thalassia testudinum,"thalassia testudinum, syringodium filiforme",P,P,P,P,P,Date ranges were given because of incomplete aerial photography from year to year within time periods,decrease,descriptive,NA,NA,"channel dredging - discharges of turbid freshwater and sediments, coastal development, eutrophication (sewage outfall)",NA,NA,NA,NA,NA,decrease,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, sedimentation); nutrients; sedimentation","aerial photography, satellite",FALSE,288a_Cartagena Bay,Cartagena Bay,yes,Colombia,Southwestern Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,67,Tropical,-935,Tropical,P,Cartagena Bay288a,76,1011,7.6000000000000005,240.6,5.483135803540579,1018.6,1960,1,5,Tropical Atlantic
288a,288,Diaz & Gomez,Cartagena Bay,1988,NA,150,ha,NA,aerial photography & Satellite imagery,NA,unspecified,1940,2001,61,5,1011,76,2003,Boletín de Investigaciones Marinas y Costeras - INVEMAR,Cambios históricos en la distribución y abundancia de praderas de pastos marinos en la bahía de Cartagena y a ́reas aledañas (Colombia). Bolet ́ın del Instituto de Investigaciones Marinas y Costeras,10.31194444,-75.54333333,thalassia testudinum,"thalassia testudinum, syringodium filiforme",P,P,P,P,P,Date ranges were given because of incomplete aerial photography from year to year within time periods,decrease,descriptive,NA,NA,"channel dredging - discharges of turbid freshwater and sediments, coastal development, eutrophication (sewage outfall)",NA,NA,NA,NA,NA,decrease,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, sedimentation); nutrients; sedimentation","aerial photography, satellite",FALSE,288a_Cartagena Bay,Cartagena Bay,yes,Colombia,Southwestern Caribbean,12,Tropical Northwestern Atlantic,Tropical Atlantic,67,Tropical,-935,Tropical,P,Cartagena Bay288a,76,1011,7.6000000000000005,157.6,5.060060177423779,1018.6,1980,1,5,Tropical Atlantic
